a : -974.0000, 0 -> 4
b : 946.0000, 0 -> 0
c : 513.0000, 0 -> 1
a : 543.0000, 1 -> 5
b : 95.0000, 1 -> 4
c : 94.0000, 1 -> 6
a : -98.0000, 2 -> 0
b : 741.0000, 2 -> 3
c : 695.0000, 2 -> 1
a : 900.0000, 3 -> 3
b : 889.0000, 3 -> 1
c : 279.0000, 3 -> 0
a : -700.0000, 4 -> 0
b : 57.0000, 4 -> 6
c : 87.0000, 4 -> 1
a : -677.0000, 5 -> 6
b : 932.0000, 5 -> 4
c : 887.0000, 5 -> 3
a : 987.0000, 6 -> 2
b : -591.0000, 6 -> 0
c : -805.0000, 6 -> 0
b : 19.0000, 0 -> 1
a : -577.0000, 1 -> 4
a : -401.0000, 2 -> 6
c : 205.0000, 3 -> 3
c : -746.0000, 4 -> 6
c : -935.0000, 5 -> 4
c : -467.0000, 6 -> 6
