a : 799.0000, 0 -> 6
b : 821.0000, 0 -> 0
c : -317.0000, 0 -> 4
d : 844.0000, 0 -> 0
a : -329.0000, 1 -> 6
b : 203.0000, 1 -> 0
c : -352.0000, 1 -> 2
d : -59.0000, 1 -> 4
a : 835.0000, 2 -> 3
b : 349.0000, 2 -> 0
c : 80.0000, 2 -> 1
d : -176.0000, 2 -> 2
a : -354.0000, 3 -> 3
b : 129.0000, 3 -> 4
c : 57.0000, 3 -> 1
d : -144.0000, 3 -> 6
a : 539.0000, 4 -> 3
b : -278.0000, 4 -> 2
c : 654.0000, 4 -> 1
d : -739.0000, 4 -> 5
a : -810.0000, 5 -> 5
b : 249.0000, 5 -> 2
c : -622.0000, 5 -> 0
d : -806.0000, 5 -> 4
a : 955.0000, 6 -> 0
b : 6.0000, 6 -> 0
c : 789.0000, 6 -> 4
d : 978.0000, 6 -> 1
a : 698.0000, 0 -> 1
d : 18.0000, 0 -> 4
c : 180.0000, 1 -> 1
a : -583.0000, 1 -> 2
a : 828.0000, 2 -> 6
a : 229.0000, 2 -> 0
a : 427.0000, 3 -> 6
a : -161.0000, 3 -> 2
d : 975.0000, 4 -> 4
a : 592.0000, 4 -> 2
a : -129.0000, 5 -> 6
a : -164.0000, 5 -> 0
d : -166.0000, 6 -> 6
c : -954.0000, 6 -> 3
