a : -625.0000, 0 -> 3
b : 465.0000, 0 -> 4
c : 457.0000, 0 -> 3
d : 525.0000, 0 -> 3
a : -729.0000, 1 -> 4
b : 491.0000, 1 -> 3
c : -411.0000, 1 -> 2
d : 102.0000, 1 -> 0
a : 655.0000, 2 -> 1
b : -473.0000, 2 -> 4
c : 967.0000, 2 -> 2
d : -682.0000, 2 -> 3
a : 664.0000, 3 -> 2
b : -285.0000, 3 -> 1
c : 366.0000, 3 -> 2
d : 751.0000, 3 -> 3
a : 394.0000, 4 -> 1
b : -311.0000, 4 -> 1
c : -591.0000, 4 -> 2
d : 403.0000, 4 -> 2
b : -950.0000, 0 -> 0
c : -202.0000, 0 -> 1
a : 811.0000, 1 -> 1
d : 833.0000, 1 -> 3
c : -318.0000, 2 -> 0
d : -308.0000, 2 -> 4
a : 170.0000, 3 -> 4
d : -193.0000, 3 -> 0
d : 636.0000, 4 -> 3
d : 775.0000, 4 -> 0
