a : -855.0000, 0 -> 6
b : 615.0000, 0 -> 1
c : 415.0000, 0 -> 0
a : -18.0000, 1 -> 1
b : -700.0000, 1 -> 5
c : -246.0000, 1 -> 4
a : -624.0000, 2 -> 4
b : -609.0000, 2 -> 7
c : 158.0000, 2 -> 3
a : -662.0000, 3 -> 7
b : 875.0000, 3 -> 1
c : -589.0000, 3 -> 4
a : 245.0000, 4 -> 4
b : -509.0000, 4 -> 5
c : -144.0000, 4 -> 0
a : 239.0000, 5 -> 7
b : 713.0000, 5 -> 6
c : -606.0000, 5 -> 5
a : 177.0000, 6 -> 5
b : -13.0000, 6 -> 1
c : 623.0000, 6 -> 7
a : 536.0000, 7 -> 7
b : 836.0000, 7 -> 6
c : 714.0000, 7 -> 4
c : -213.0000, 0 -> 6
a : -25.0000, 1 -> 4
b : -376.0000, 2 -> 5
c : -524.0000, 3 -> 2
b : -495.0000, 4 -> 4
c : -925.0000, 5 -> 1
a : 862.0000, 6 -> 1
c : 405.0000, 7 -> 3
