a : -517.0000, 0 -> 5
b : -60.0000, 0 -> 3
c : -331.0000, 0 -> 4
d : 83.0000, 0 -> 1
a : 731.0000, 1 -> 3
b : 309.0000, 1 -> 2
c : -304.0000, 1 -> 2
d : 502.0000, 1 -> 1
a : 965.0000, 2 -> 1
b : 83.0000, 2 -> 0
c : -862.0000, 2 -> 5
d : 717.0000, 2 -> 5
a : 481.0000, 3 -> 1
b : -799.0000, 3 -> 0
c : -647.0000, 3 -> 5
d : -804.0000, 3 -> 2
a : -586.0000, 4 -> 3
b : -194.0000, 4 -> 0
c : 51.0000, 4 -> 5
d : 739.0000, 4 -> 2
a : 109.0000, 5 -> 4
b : 997.0000, 5 -> 1
c : 135.0000, 5 -> 3
d : 526.0000, 5 -> 2
b : -241.0000, 0 -> 2
c : -565.0000, 0 -> 1
b : 527.0000, 1 -> 1
b : -155.0000, 1 -> 5
d : 868.0000, 2 -> 4
c : -747.0000, 2 -> 2
a : -195.0000, 3 -> 2
c : 967.0000, 3 -> 1
a : 142.0000, 4 -> 0
a : -934.0000, 4 -> 4
a : 486.0000, 5 -> 2
c : -371.0000, 5 -> 5
