a : -24.0000, 0 -> 6
b : 615.0000, 0 -> 3
c : -968.0000, 0 -> 4
d : 224.0000, 0 -> 6
a : 125.0000, 1 -> 3
b : -398.0000, 1 -> 7
c : -712.0000, 1 -> 3
d : -719.0000, 1 -> 2
a : 739.0000, 2 -> 5
b : 402.0000, 2 -> 7
c : 248.0000, 2 -> 2
d : 907.0000, 2 -> 2
a : 565.0000, 3 -> 3
b : -670.0000, 3 -> 2
c : 954.0000, 3 -> 4
d : 342.0000, 3 -> 2
a : -98.0000, 4 -> 7
b : 991.0000, 4 -> 5
c : -118.0000, 4 -> 0
d : -213.0000, 4 -> 5
a : -840.0000, 5 -> 3
b : -939.0000, 5 -> 0
c : -676.0000, 5 -> 0
d : 602.0000, 5 -> 3
a : -441.0000, 6 -> 5
b : 699.0000, 6 -> 4
c : 881.0000, 6 -> 4
d : -647.0000, 6 -> 6
a : -707.0000, 7 -> 5
b : -498.0000, 7 -> 3
c : -724.0000, 7 -> 1
d : -711.0000, 7 -> 3
c : 326.0000, 0 -> 7
a : -873.0000, 0 -> 2
a : 711.0000, 1 -> 6
d : -831.0000, 1 -> 0
a : -710.0000, 2 -> 0
d : -821.0000, 2 -> 1
a : -622.0000, 3 -> 1
b : 416.0000, 3 -> 0
c : -579.0000, 4 -> 1
b : -21.0000, 4 -> 4
d : 861.0000, 5 -> 5
c : -986.0000, 5 -> 4
b : 464.0000, 6 -> 3
d : 433.0000, 6 -> 5
c : 323.0000, 7 -> 6
a : -333.0000, 7 -> 2
