a : 836.0000, 0 -> 2
b : -69.0000, 0 -> 5
c : -926.0000, 0 -> 0
d : -200.0000, 0 -> 1
a : -730.0000, 1 -> 4
b : -594.0000, 1 -> 4
c : 270.0000, 1 -> 1
d : -674.0000, 1 -> 0
a : 267.0000, 2 -> 4
b : -602.0000, 2 -> 3
c : -954.0000, 2 -> 0
d : -698.0000, 2 -> 0
a : 658.0000, 3 -> 1
b : -774.0000, 3 -> 5
c : 92.0000, 3 -> 3
d : -562.0000, 3 -> 4
a : -234.0000, 4 -> 2
b : -911.0000, 4 -> 0
c : 563.0000, 4 -> 1
d : -32.0000, 4 -> 4
a : -801.0000, 5 -> 5
b : -927.0000, 5 -> 5
c : 224.0000, 5 -> 0
d : -100.0000, 5 -> 1
c : -856.0000, 0 -> 5
d : -961.0000, 0 -> 5
c : 311.0000, 1 -> 2
a : 414.0000, 1 -> 1
d : 569.0000, 2 -> 5
c : -716.0000, 2 -> 1
b : 600.0000, 3 -> 4
c : 696.0000, 3 -> 1
d : -529.0000, 4 -> 5
a : 289.0000, 4 -> 3
a : 361.0000, 5 -> 3
b : 749.0000, 5 -> 1
