a : 910.0000, 0 -> 2
b : -418.0000, 0 -> 3
c : 902.0000, 0 -> 1
d : 444.0000, 0 -> 3
a : 22.0000, 1 -> 4
b : -282.0000, 1 -> 1
c : 728.0000, 1 -> 4
d : -183.0000, 1 -> 0
a : -545.0000, 2 -> 4
b : 251.0000, 2 -> 2
c : 790.0000, 2 -> 2
d : -212.0000, 2 -> 4
a : -916.0000, 3 -> 3
b : -707.0000, 3 -> 2
c : 687.0000, 3 -> 1
d : -181.0000, 3 -> 4
a : -426.0000, 4 -> 3
b : -44.0000, 4 -> 4
c : 23.0000, 4 -> 4
d : -193.0000, 4 -> 3
d : -472.0000, 0 -> 1
a : -982.0000, 0 -> 0
a : 354.0000, 1 -> 1
c : 197.0000, 1 -> 1
c : -855.0000, 2 -> 4
a : 306.0000, 2 -> 0
c : 57.0000, 3 -> 2
a : -167.0000, 3 -> 1
b : 836.0000, 4 -> 1
b : 5.0000, 4 -> 2
