a : 571.0000, 0 -> 4
b : 923.0000, 0 -> 5
c : 703.0000, 0 -> 4
a : 784.0000, 1 -> 4
b : 913.0000, 1 -> 1
c : -52.0000, 1 -> 2
a : -90.0000, 2 -> 1
b : 690.0000, 2 -> 4
c : 171.0000, 2 -> 4
a : 752.0000, 3 -> 1
b : 402.0000, 3 -> 3
c : -639.0000, 3 -> 6
a : -615.0000, 4 -> 0
b : -517.0000, 4 -> 2
c : -358.0000, 4 -> 1
a : -718.0000, 5 -> 5
b : 678.0000, 5 -> 1
c : 119.0000, 5 -> 1
a : 920.0000, 6 -> 0
b : 347.0000, 6 -> 2
c : 112.0000, 6 -> 2
a : 983.0000, 7 -> 3
b : 2.0000, 7 -> 6
c : -698.0000, 7 -> 2
c : 993.0000, 0 -> 1
a : -757.0000, 1 -> 1
a : 505.0000, 2 -> 3
c : -76.0000, 3 -> 1
b : 941.0000, 4 -> 7
c : -404.0000, 5 -> 3
a : 387.0000, 6 -> 4
b : -227.0000, 7 -> 5
