a : -495.0000, 0 -> 4
b : 84.0000, 0 -> 5
c : 443.0000, 0 -> 7
d : -666.0000, 0 -> 6
a : -608.0000, 1 -> 1
b : 207.0000, 1 -> 1
c : -568.0000, 1 -> 5
d : 488.0000, 1 -> 7
a : 55.0000, 2 -> 4
b : 390.0000, 2 -> 7
c : -570.0000, 2 -> 1
d : 43.0000, 2 -> 6
a : 154.0000, 3 -> 1
b : 436.0000, 3 -> 5
c : -121.0000, 3 -> 7
d : -888.0000, 3 -> 1
a : -36.0000, 4 -> 4
b : -827.0000, 4 -> 5
c : -138.0000, 4 -> 5
d : -904.0000, 4 -> 0
a : 593.0000, 5 -> 7
b : 87.0000, 5 -> 1
c : -342.0000, 5 -> 5
d : -44.0000, 5 -> 5
a : -735.0000, 6 -> 6
b : 791.0000, 6 -> 7
c : 252.0000, 6 -> 2
d : -354.0000, 6 -> 2
a : -311.0000, 7 -> 0
b : 89.0000, 7 -> 5
c : 716.0000, 7 -> 6
d : 411.0000, 7 -> 0
b : 300.0000, 0 -> 7
d : -708.0000, 0 -> 2
b : 647.0000, 1 -> 4
b : 958.0000, 1 -> 6
d : 190.0000, 2 -> 7
c : 693.0000, 2 -> 3
b : 529.0000, 3 -> 3
a : -311.0000, 3 -> 7
d : -301.0000, 4 -> 6
b : -407.0000, 4 -> 6
d : -804.0000, 5 -> 4
c : 857.0000, 5 -> 4
a : 373.0000, 6 -> 3
a : 525.0000, 6 -> 0
a : -165.0000, 7 -> 1
b : -564.0000, 7 -> 0
