a : -807.0000, 0 -> 7
b : -56.0000, 0 -> 3
c : -678.0000, 0 -> 1
d : 720.0000, 0 -> 2
a : -895.0000, 1 -> 2
b : -815.0000, 1 -> 7
c : -30.0000, 1 -> 0
d : 821.0000, 1 -> 1
a : 765.0000, 2 -> 0
b : -721.0000, 2 -> 6
c : 370.0000, 2 -> 7
d : 173.0000, 2 -> 3
a : 94.0000, 3 -> 0
b : 258.0000, 3 -> 0
c : -634.0000, 3 -> 4
d : 473.0000, 3 -> 4
a : -196.0000, 4 -> 0
b : 281.0000, 4 -> 7
c : -896.0000, 4 -> 0
d : -860.0000, 4 -> 4
a : -581.0000, 5 -> 1
b : -670.0000, 5 -> 2
c : 219.0000, 5 -> 3
d : -214.0000, 5 -> 2
a : 653.0000, 6 -> 5
b : 826.0000, 6 -> 7
c : -909.0000, 6 -> 5
d : 717.0000, 6 -> 3
a : 654.0000, 7 -> 0
b : -269.0000, 7 -> 7
c : -406.0000, 7 -> 4
d : 733.0000, 7 -> 6
c : -901.0000, 0 -> 5
b : -720.0000, 0 -> 0
a : 853.0000, 1 -> 7
d : -82.0000, 1 -> 4
a : 62.0000, 2 -> 3
b : -415.0000, 2 -> 0
a : -745.0000, 3 -> 6
c : 335.0000, 3 -> 0
a : 938.0000, 4 -> 7
c : 31.0000, 4 -> 1
a : -735.0000, 5 -> 3
c : -317.0000, 5 -> 2
c : -266.0000, 6 -> 2
a : -642.0000, 6 -> 6
c : -913.0000, 7 -> 3
c : -906.0000, 7 -> 0
