a : 95.0000, 0 -> 0
b : 548.0000, 0 -> 3
c : -284.0000, 0 -> 3
a : 640.0000, 1 -> 1
b : -122.0000, 1 -> 3
c : 590.0000, 1 -> 1
a : 954.0000, 2 -> 1
b : 942.0000, 2 -> 1
c : -307.0000, 2 -> 5
a : -194.0000, 3 -> 4
b : -412.0000, 3 -> 5
c : -161.0000, 3 -> 7
a : 756.0000, 4 -> 4
b : -609.0000, 4 -> 6
c : 626.0000, 4 -> 3
a : -620.0000, 5 -> 7
b : 348.0000, 5 -> 3
c : -425.0000, 5 -> 4
a : -945.0000, 6 -> 0
b : -198.0000, 6 -> 2
c : -768.0000, 6 -> 3
a : 402.0000, 7 -> 0
b : 606.0000, 7 -> 1
c : -161.0000, 7 -> 3
c : -954.0000, 0 -> 5
c : 408.0000, 1 -> 7
a : -149.0000, 2 -> 7
b : 905.0000, 3 -> 1
b : 488.0000, 4 -> 7
b : 784.0000, 5 -> 6
c : 202.0000, 6 -> 6
a : -225.0000, 7 -> 2
