a : -418.0000, 0 -> 0
b : -35.0000, 0 -> 0
c : 615.0000, 0 -> 2
d : 957.0000, 0 -> 4
a : -1.0000, 1 -> 4
b : -311.0000, 1 -> 6
c : 453.0000, 1 -> 0
d : -406.0000, 1 -> 5
a : 430.0000, 2 -> 2
b : 677.0000, 2 -> 5
c : 112.0000, 2 -> 4
d : -8.0000, 2 -> 5
a : 132.0000, 3 -> 1
b : 323.0000, 3 -> 4
c : -858.0000, 3 -> 6
d : 643.0000, 3 -> 5
a : -268.0000, 4 -> 3
b : -146.0000, 4 -> 0
c : 492.0000, 4 -> 4
d : 936.0000, 4 -> 4
a : -372.0000, 5 -> 6
b : -846.0000, 5 -> 2
c : -250.0000, 5 -> 1
d : -786.0000, 5 -> 5
a : 630.0000, 6 -> 2
b : 504.0000, 6 -> 5
c : 125.0000, 6 -> 4
d : -722.0000, 6 -> 1
b : -416.0000, 0 -> 3
c : -426.0000, 0 -> 4
b : -811.0000, 1 -> 1
a : -448.0000, 1 -> 1
a : 544.0000, 2 -> 6
d : 275.0000, 2 -> 0
a : 966.0000, 3 -> 0
d : 773.0000, 3 -> 3
b : 145.0000, 4 -> 5
d : -747.0000, 4 -> 5
b : 779.0000, 5 -> 1
c : -431.0000, 5 -> 6
b : -915.0000, 6 -> 1
d : -72.0000, 6 -> 3
