a : 88.0000, 0 -> 5
b : -94.0000, 0 -> 5
c : 802.0000, 0 -> 3
d : 149.0000, 0 -> 3
a : 610.0000, 1 -> 2
b : -171.0000, 1 -> 1
c : -599.0000, 1 -> 0
d : -688.0000, 1 -> 1
a : 901.0000, 2 -> 1
b : -91.0000, 2 -> 2
c : -577.0000, 2 -> 1
d : -469.0000, 2 -> 1
a : 389.0000, 3 -> 1
b : -414.0000, 3 -> 5
c : -620.0000, 3 -> 1
d : -231.0000, 3 -> 1
a : -480.0000, 4 -> 2
b : 916.0000, 4 -> 2
c : -265.0000, 4 -> 0
d : -116.0000, 4 -> 4
a : 75.0000, 5 -> 1
b : 976.0000, 5 -> 0
c : -238.0000, 5 -> 4
d : 80.0000, 5 -> 1
d : 843.0000, 0 -> 1
b : -653.0000, 0 -> 1
b : -225.0000, 1 -> 4
b : 549.0000, 1 -> 3
d : 373.0000, 2 -> 5
d : -352.0000, 2 -> 3
d : -693.0000, 3 -> 2
a : 592.0000, 3 -> 4
c : 89.0000, 4 -> 3
d : -504.0000, 4 -> 1
a : 949.0000, 5 -> 5
b : 219.0000, 5 -> 1
