a : 807.0000, 0 -> 4
b : 895.0000, 0 -> 5
c : -680.0000, 0 -> 0
a : 297.0000, 1 -> 1
b : -637.0000, 1 -> 6
c : 314.0000, 1 -> 2
a : -58.0000, 2 -> 5
b : 949.0000, 2 -> 0
c : -254.0000, 2 -> 6
a : -486.0000, 3 -> 0
b : 895.0000, 3 -> 6
c : 425.0000, 3 -> 6
a : 883.0000, 4 -> 0
b : -5.0000, 4 -> 4
c : 511.0000, 4 -> 5
a : 517.0000, 5 -> 5
b : -487.0000, 5 -> 0
c : -919.0000, 5 -> 5
a : 754.0000, 6 -> 3
b : 331.0000, 6 -> 2
c : -640.0000, 6 -> 2
c : -811.0000, 0 -> 6
b : 573.0000, 1 -> 4
b : -855.0000, 2 -> 1
b : -180.0000, 3 -> 5
a : -881.0000, 4 -> 4
b : 725.0000, 5 -> 1
b : -787.0000, 6 -> 5
