a : 155.0000, 0 -> 0
b : 562.0000, 0 -> 4
c : 116.0000, 0 -> 3
a : -518.0000, 1 -> 1
b : -36.0000, 1 -> 3
c : 815.0000, 1 -> 2
a : -660.0000, 2 -> 3
b : -820.0000, 2 -> 0
c : -350.0000, 2 -> 4
a : 449.0000, 3 -> 1
b : -94.0000, 3 -> 5
c : -468.0000, 3 -> 5
a : -449.0000, 4 -> 0
b : -992.0000, 4 -> 1
c : 188.0000, 4 -> 4
a : 696.0000, 5 -> 4
b : -271.0000, 5 -> 3
c : 927.0000, 5 -> 0
a : 230.0000, 0 -> 4
c : -332.0000, 1 -> 0
a : -491.0000, 2 -> 0
a : 714.0000, 3 -> 5
b : 941.0000, 4 -> 4
b : -416.0000, 5 -> 1
