a : 284.0000, 0 -> 0
b : -521.0000, 0 -> 1
a : -180.0000, 1 -> 1
b : 421.0000, 1 -> 0
a : -592.0000, 2 -> 1
b : -813.0000, 2 -> 3
a : 513.0000, 3 -> 7
b : -46.0000, 3 -> 7
a : 79.0000, 4 -> 1
b : 593.0000, 4 -> 1
a : 837.0000, 5 -> 1
b : 233.0000, 5 -> 1
a : -440.0000, 6 -> 4
b : -808.0000, 6 -> 4
a : -739.0000, 7 -> 6
b : -271.0000, 7 -> 5
b : -282.0000, 0 -> 3
a : 555.0000, 1 -> 4
a : -422.0000, 2 -> 5
a : -856.0000, 3 -> 1
a : -1000.0000, 4 -> 4
b : 266.0000, 5 -> 6
b : -306.0000, 6 -> 2
b : -14.0000, 7 -> 1
