a : 710.0000, 0 -> 3
b : -971.0000, 0 -> 2
c : 815.0000, 0 -> 0
d : -709.0000, 0 -> 3
a : -912.0000, 1 -> 2
b : 583.0000, 1 -> 1
c : -604.0000, 1 -> 0
d : -992.0000, 1 -> 0
a : -822.0000, 2 -> 3
b : 326.0000, 2 -> 1
c : -542.0000, 2 -> 3
d : -259.0000, 2 -> 2
a : 750.0000, 3 -> 3
b : 920.0000, 3 -> 0
c : -231.0000, 3 -> 3
d : -816.0000, 3 -> 1
d : 206.0000, 0 -> 2
b : -84.0000, 0 -> 3
a : -515.0000, 1 -> 1
c : -958.0000, 1 -> 1
b : 121.0000, 2 -> 2
d : 404.0000, 2 -> 1
a : 883.0000, 3 -> 0
c : 756.0000, 3 -> 2
