a : -619.0000, 0 -> 4
b : -214.0000, 0 -> 2
c : -671.0000, 0 -> 5
a : -964.0000, 1 -> 5
b : -818.0000, 1 -> 2
c : 932.0000, 1 -> 6
a : 355.0000, 2 -> 0
b : -826.0000, 2 -> 3
c : -604.0000, 2 -> 3
a : 794.0000, 3 -> 3
b : 222.0000, 3 -> 7
c : -183.0000, 3 -> 4
a : -876.0000, 4 -> 4
b : -685.0000, 4 -> 0
c : -891.0000, 4 -> 4
a : -424.0000, 5 -> 5
b : 876.0000, 5 -> 1
c : 604.0000, 5 -> 2
a : -298.0000, 6 -> 7
b : -148.0000, 6 -> 3
c : 934.0000, 6 -> 0
a : -983.0000, 7 -> 2
b : -808.0000, 7 -> 7
c : -478.0000, 7 -> 6
c : 4.0000, 0 -> 4
a : -635.0000, 1 -> 7
a : 7.0000, 2 -> 5
a : 762.0000, 3 -> 7
c : 106.0000, 4 -> 1
a : -867.0000, 5 -> 7
a : 910.0000, 6 -> 0
b : -180.0000, 7 -> 5
