a : 553.0000, 0 -> 5
b : 678.0000, 0 -> 1
c : 169.0000, 0 -> 4
d : 679.0000, 0 -> 3
a : 390.0000, 1 -> 2
b : -24.0000, 1 -> 0
c : 546.0000, 1 -> 1
d : -75.0000, 1 -> 5
a : 913.0000, 2 -> 4
b : -740.0000, 2 -> 5
c : 614.0000, 2 -> 1
d : -215.0000, 2 -> 0
a : 158.0000, 3 -> 2
b : 966.0000, 3 -> 6
c : -432.0000, 3 -> 4
d : 340.0000, 3 -> 1
a : 157.0000, 4 -> 6
b : -473.0000, 4 -> 3
c : -797.0000, 4 -> 2
d : 224.0000, 4 -> 0
a : 602.0000, 5 -> 6
b : 909.0000, 5 -> 4
c : 904.0000, 5 -> 6
d : 593.0000, 5 -> 2
a : -698.0000, 6 -> 0
b : -892.0000, 6 -> 1
c : -545.0000, 6 -> 1
d : -761.0000, 6 -> 0
b : 187.0000, 0 -> 0
a : -982.0000, 0 -> 3
d : 396.0000, 1 -> 3
a : 571.0000, 1 -> 0
b : -300.0000, 2 -> 0
c : 531.0000, 2 -> 0
d : -474.0000, 3 -> 3
d : -226.0000, 3 -> 0
b : -131.0000, 4 -> 2
c : -795.0000, 4 -> 4
a : 433.0000, 5 -> 2
b : 297.0000, 5 -> 1
a : 432.0000, 6 -> 6
d : -307.0000, 6 -> 1
