a : -622.0000, 0 -> 2
b : -794.0000, 0 -> 0
c : -18.0000, 0 -> 0
a : 576.0000, 1 -> 3
b : 17.0000, 1 -> 2
c : 228.0000, 1 -> 3
a : 696.0000, 2 -> 3
b : -481.0000, 2 -> 2
c : 444.0000, 2 -> 0
a : -111.0000, 3 -> 3
b : -493.0000, 3 -> 1
c : -680.0000, 3 -> 1
a : 676.0000, 4 -> 2
b : -279.0000, 4 -> 3
c : -194.0000, 4 -> 2
a : -268.0000, 5 -> 3
b : -323.0000, 5 -> 2
c : -734.0000, 5 -> 2
b : 814.0000, 0 -> 4
b : -213.0000, 1 -> 5
b : 988.0000, 2 -> 3
c : 912.0000, 3 -> 5
c : -113.0000, 4 -> 0
c : 267.0000, 5 -> 0
