a : -45.0000, 0 -> 5
b : 459.0000, 0 -> 4
a : -34.0000, 1 -> 6
b : -91.0000, 1 -> 3
a : -734.0000, 2 -> 2
b : -483.0000, 2 -> 5
a : -633.0000, 3 -> 7
b : -367.0000, 3 -> 7
a : 854.0000, 4 -> 3
b : -456.0000, 4 -> 2
a : 807.0000, 5 -> 6
b : 621.0000, 5 -> 5
a : 614.0000, 6 -> 6
b : -973.0000, 6 -> 3
a : 88.0000, 7 -> 7
b : 314.0000, 7 -> 2
b : -770.0000, 0 -> 3
b : 922.0000, 1 -> 6
b : -917.0000, 2 -> 7
b : 147.0000, 3 -> 6
a : 749.0000, 4 -> 1
b : 717.0000, 5 -> 2
a : 760.0000, 6 -> 2
b : -16.0000, 7 -> 1
