a : -867.0000, 0 -> 1
b : -204.0000, 0 -> 2
a : 757.0000, 1 -> 0
b : -289.0000, 1 -> 1
a : 827.0000, 2 -> 5
b : -405.0000, 2 -> 4
a : -609.0000, 3 -> 5
b : -677.0000, 3 -> 1
a : -646.0000, 4 -> 3
b : 649.0000, 4 -> 0
a : 410.0000, 5 -> 4
b : 255.0000, 5 -> 4
a : -442.0000, 6 -> 3
b : 815.0000, 6 -> 1
a : -599.0000, 7 -> 3
b : -781.0000, 7 -> 6
a : 633.0000, 0 -> 4
a : -170.0000, 1 -> 4
a : 405.0000, 2 -> 6
a : 585.0000, 3 -> 2
a : -264.0000, 4 -> 7
b : 665.0000, 5 -> 2
a : -663.0000, 6 -> 0
b : 190.0000, 7 -> 4
