a : 788.0000, 0 -> 6
b : 640.0000, 0 -> 7
c : 722.0000, 0 -> 3
d : 931.0000, 0 -> 4
a : 605.0000, 1 -> 1
b : -182.0000, 1 -> 1
c : -618.0000, 1 -> 7
d : 571.0000, 1 -> 2
a : -25.0000, 2 -> 6
b : 936.0000, 2 -> 3
c : 574.0000, 2 -> 3
d : -952.0000, 2 -> 2
a : 505.0000, 3 -> 4
b : 466.0000, 3 -> 6
c : -496.0000, 3 -> 2
d : -882.0000, 3 -> 1
a : 545.0000, 4 -> 4
b : 86.0000, 4 -> 5
c : -364.0000, 4 -> 5
d : 134.0000, 4 -> 3
a : -307.0000, 5 -> 0
b : 543.0000, 5 -> 4
c : -269.0000, 5 -> 0
d : 835.0000, 5 -> 3
a : -439.0000, 6 -> 5
b : 89.0000, 6 -> 5
c : 323.0000, 6 -> 7
d : 527.0000, 6 -> 5
a : 398.0000, 7 -> 0
b : 407.0000, 7 -> 4
c : -951.0000, 7 -> 3
d : 786.0000, 7 -> 0
a : 265.0000, 0 -> 4
b : 752.0000, 0 -> 5
a : -594.0000, 1 -> 3
a : 256.0000, 1 -> 6
c : -299.0000, 2 -> 4
c : -836.0000, 2 -> 6
c : -461.0000, 3 -> 1
d : -938.0000, 3 -> 2
a : 816.0000, 4 -> 3
d : 639.0000, 4 -> 0
b : 969.0000, 5 -> 7
c : -734.0000, 5 -> 4
a : -340.0000, 6 -> 3
c : 642.0000, 6 -> 3
b : -587.0000, 7 -> 7
c : -981.0000, 7 -> 4
