a : 15.0000, 0 -> 0
b : -573.0000, 0 -> 0
c : -545.0000, 0 -> 2
d : -772.0000, 0 -> 1
a : -170.0000, 1 -> 1
b : 769.0000, 1 -> 0
c : -285.0000, 1 -> 1
d : -345.0000, 1 -> 1
a : -553.0000, 2 -> 3
b : 949.0000, 2 -> 3
c : -304.0000, 2 -> 1
d : -190.0000, 2 -> 1
a : 111.0000, 3 -> 1
b : 227.0000, 3 -> 3
c : 198.0000, 3 -> 0
d : -77.0000, 3 -> 1
a : -614.0000, 4 -> 2
b : 740.0000, 4 -> 4
c : 453.0000, 4 -> 3
d : 748.0000, 4 -> 0
d : -159.0000, 0 -> 2
b : -373.0000, 0 -> 3
b : 885.0000, 1 -> 3
b : 873.0000, 1 -> 4
d : 641.0000, 2 -> 4
b : -936.0000, 2 -> 2
c : -448.0000, 3 -> 3
a : -206.0000, 3 -> 3
b : -754.0000, 4 -> 2
b : -558.0000, 4 -> 1
