a : -757.0000, 0 -> 1
b : 475.0000, 0 -> 6
c : 14.0000, 0 -> 6
a : -829.0000, 1 -> 4
b : -504.0000, 1 -> 1
c : -131.0000, 1 -> 3
a : -27.0000, 2 -> 5
b : -617.0000, 2 -> 4
c : 227.0000, 2 -> 6
a : 499.0000, 3 -> 2
b : 300.0000, 3 -> 1
c : 670.0000, 3 -> 1
a : -175.0000, 4 -> 3
b : -343.0000, 4 -> 2
c : -615.0000, 4 -> 3
a : -169.0000, 5 -> 6
b : -120.0000, 5 -> 3
c : -719.0000, 5 -> 1
a : -513.0000, 6 -> 3
b : -105.0000, 6 -> 1
c : 394.0000, 6 -> 1
b : -89.0000, 0 -> 2
c : -347.0000, 1 -> 5
a : 944.0000, 2 -> 2
b : -764.0000, 3 -> 4
a : -923.0000, 4 -> 2
a : 373.0000, 5 -> 0
a : -33.0000, 6 -> 6
