a : -598.0000, 0 -> 0
b : 702.0000, 0 -> 0
c : 828.0000, 0 -> 4
d : 296.0000, 0 -> 4
a : 412.0000, 1 -> 1
b : -776.0000, 1 -> 0
c : -738.0000, 1 -> 3
d : 689.0000, 1 -> 4
a : 771.0000, 2 -> 2
b : -536.0000, 2 -> 3
c : -899.0000, 2 -> 3
d : 588.0000, 2 -> 2
a : -689.0000, 3 -> 3
b : 177.0000, 3 -> 1
c : -180.0000, 3 -> 3
d : 524.0000, 3 -> 0
a : 405.0000, 4 -> 2
b : 946.0000, 4 -> 1
c : 228.0000, 4 -> 2
d : 647.0000, 4 -> 1
d : -797.0000, 0 -> 3
a : 864.0000, 0 -> 3
b : -895.0000, 1 -> 1
a : -559.0000, 1 -> 3
c : 84.0000, 2 -> 2
d : -995.0000, 2 -> 0
d : 867.0000, 3 -> 2
d : 875.0000, 3 -> 3
a : -981.0000, 4 -> 1
d : 87.0000, 4 -> 2
