a : -334.0000, 0 -> 0
b : -901.0000, 0 -> 2
c : 101.0000, 0 -> 0
d : -447.0000, 0 -> 4
a : 388.0000, 1 -> 4
b : 266.0000, 1 -> 1
c : 245.0000, 1 -> 4
d : -885.0000, 1 -> 2
a : 191.0000, 2 -> 1
b : 819.0000, 2 -> 0
c : 44.0000, 2 -> 2
d : -721.0000, 2 -> 4
a : -71.0000, 3 -> 0
b : -214.0000, 3 -> 4
c : -167.0000, 3 -> 1
d : -504.0000, 3 -> 3
a : 690.0000, 4 -> 4
b : 388.0000, 4 -> 3
c : 383.0000, 4 -> 4
d : 591.0000, 4 -> 3
d : 874.0000, 0 -> 3
b : 596.0000, 0 -> 3
a : 656.0000, 1 -> 1
a : -598.0000, 1 -> 0
b : 66.0000, 2 -> 4
d : 358.0000, 2 -> 2
b : -229.0000, 3 -> 2
c : -464.0000, 3 -> 2
d : -5.0000, 4 -> 4
c : -668.0000, 4 -> 0
