a : 483.0000, 0 -> 2
b : -442.0000, 0 -> 0
c : -883.0000, 0 -> 4
d : -314.0000, 0 -> 0
a : 815.0000, 1 -> 4
b : 160.0000, 1 -> 4
c : -696.0000, 1 -> 4
d : -646.0000, 1 -> 0
a : -699.0000, 2 -> 2
b : 46.0000, 2 -> 3
c : 797.0000, 2 -> 1
d : -148.0000, 2 -> 1
a : -37.0000, 3 -> 0
b : 362.0000, 3 -> 1
c : -786.0000, 3 -> 2
d : -406.0000, 3 -> 2
a : 209.0000, 4 -> 2
b : -929.0000, 4 -> 4
c : 847.0000, 4 -> 3
d : 975.0000, 4 -> 2
c : 620.0000, 0 -> 0
a : -605.0000, 0 -> 4
d : -265.0000, 1 -> 3
b : -522.0000, 1 -> 2
c : -170.0000, 2 -> 0
b : -979.0000, 2 -> 4
d : 388.0000, 3 -> 0
a : 579.0000, 3 -> 3
c : 781.0000, 4 -> 1
d : -651.0000, 4 -> 1
