a : 971.0000, 0 -> 0
b : 271.0000, 0 -> 3
c : -694.0000, 0 -> 3
d : 576.0000, 0 -> 3
a : 992.0000, 1 -> 1
b : 431.0000, 1 -> 2
c : -287.0000, 1 -> 0
d : -919.0000, 1 -> 3
a : -367.0000, 2 -> 1
b : -562.0000, 2 -> 3
c : 587.0000, 2 -> 1
d : 481.0000, 2 -> 2
a : -790.0000, 3 -> 3
b : 95.0000, 3 -> 0
c : -766.0000, 3 -> 2
d : 914.0000, 3 -> 0
a : 27.0000, 4 -> 1
b : 883.0000, 4 -> 0
c : 699.0000, 4 -> 3
d : -328.0000, 4 -> 4
a : -445.0000, 5 -> 1
b : -872.0000, 5 -> 3
c : 425.0000, 5 -> 3
d : 561.0000, 5 -> 0
d : 374.0000, 0 -> 4
b : -243.0000, 0 -> 1
b : -675.0000, 1 -> 0
d : 396.0000, 1 -> 1
b : -199.0000, 2 -> 4
b : -914.0000, 2 -> 0
c : -302.0000, 3 -> 4
a : 99.0000, 3 -> 4
a : -132.0000, 4 -> 2
a : 941.0000, 4 -> 3
b : 174.0000, 5 -> 4
d : 800.0000, 5 -> 1
c : -825.0000, 1 -> 5
