a : 45.0000, 0 -> 1
b : 925.0000, 0 -> 5
c : 817.0000, 0 -> 5
d : 225.0000, 0 -> 5
a : -329.0000, 1 -> 3
b : 40.0000, 1 -> 5
c : -298.0000, 1 -> 1
d : 151.0000, 1 -> 2
a : 791.0000, 2 -> 2
b : -337.0000, 2 -> 5
c : 650.0000, 2 -> 6
d : -102.0000, 2 -> 1
a : -779.0000, 3 -> 1
b : 317.0000, 3 -> 6
c : -417.0000, 3 -> 5
d : -426.0000, 3 -> 4
a : -5.0000, 4 -> 5
b : 111.0000, 4 -> 0
c : 583.0000, 4 -> 0
d : -291.0000, 4 -> 2
a : 653.0000, 5 -> 3
b : 864.0000, 5 -> 2
c : 816.0000, 5 -> 2
d : 124.0000, 5 -> 1
a : -977.0000, 6 -> 0
b : 5.0000, 6 -> 2
c : 62.0000, 6 -> 1
d : -386.0000, 6 -> 1
b : 176.0000, 0 -> 3
d : -393.0000, 0 -> 2
b : -666.0000, 1 -> 0
d : -684.0000, 1 -> 5
c : -221.0000, 2 -> 2
c : 495.0000, 2 -> 1
c : -30.0000, 3 -> 4
b : 552.0000, 3 -> 3
d : -268.0000, 4 -> 3
b : -235.0000, 4 -> 1
d : -962.0000, 5 -> 6
d : -401.0000, 5 -> 3
a : 413.0000, 6 -> 2
b : -208.0000, 6 -> 0
