a : -46.0000, 0 -> 6
b : 795.0000, 0 -> 0
c : 260.0000, 0 -> 2
d : 118.0000, 0 -> 2
a : 316.0000, 1 -> 5
b : -275.0000, 1 -> 2
c : -666.0000, 1 -> 6
d : -998.0000, 1 -> 3
a : -59.0000, 2 -> 1
b : -611.0000, 2 -> 4
c : 608.0000, 2 -> 2
d : -911.0000, 2 -> 3
a : -824.0000, 3 -> 0
b : -847.0000, 3 -> 4
c : -656.0000, 3 -> 6
d : 205.0000, 3 -> 3
a : 799.0000, 4 -> 5
b : -202.0000, 4 -> 1
c : -750.0000, 4 -> 6
d : 359.0000, 4 -> 3
a : -123.0000, 5 -> 3
b : 678.0000, 5 -> 1
c : 731.0000, 5 -> 3
d : 972.0000, 5 -> 3
a : -118.0000, 6 -> 0
b : -80.0000, 6 -> 5
c : -874.0000, 6 -> 6
d : -503.0000, 6 -> 5
d : 595.0000, 0 -> 1
c : 568.0000, 0 -> 0
d : 113.0000, 1 -> 2
b : 547.0000, 1 -> 4
b : -617.0000, 2 -> 5
c : -198.0000, 2 -> 0
c : -560.0000, 3 -> 2
a : -836.0000, 3 -> 1
d : 433.0000, 4 -> 4
c : 606.0000, 4 -> 0
a : 942.0000, 5 -> 0
d : 443.0000, 5 -> 2
d : -570.0000, 6 -> 4
c : -846.0000, 6 -> 5
