a : 504.0000, 0 -> 1
b : -574.0000, 0 -> 3
c : -395.0000, 0 -> 1
d : 183.0000, 0 -> 3
a : -15.0000, 1 -> 1
b : -692.0000, 1 -> 0
c : 294.0000, 1 -> 3
d : 5.0000, 1 -> 3
a : -875.0000, 2 -> 0
b : 349.0000, 2 -> 1
c : 856.0000, 2 -> 0
d : -268.0000, 2 -> 2
a : -54.0000, 3 -> 1
b : 341.0000, 3 -> 1
c : -501.0000, 3 -> 0
d : 6.0000, 3 -> 0
a : 542.0000, 0 -> 2
b : -628.0000, 0 -> 2
c : 820.0000, 1 -> 1
c : -876.0000, 1 -> 2
c : -307.0000, 2 -> 1
d : 560.0000, 2 -> 1
a : -670.0000, 3 -> 0
d : -988.0000, 3 -> 2
