a : -173.0000, 0 -> 3
b : -554.0000, 0 -> 3
c : 610.0000, 0 -> 6
d : 85.0000, 0 -> 6
a : -848.0000, 1 -> 5
b : 178.0000, 1 -> 5
c : -426.0000, 1 -> 4
d : 129.0000, 1 -> 6
a : -585.0000, 2 -> 5
b : -507.0000, 2 -> 4
c : -922.0000, 2 -> 2
d : 394.0000, 2 -> 5
a : -504.0000, 3 -> 6
b : 161.0000, 3 -> 3
c : 472.0000, 3 -> 6
d : -299.0000, 3 -> 3
a : 378.0000, 4 -> 3
b : -504.0000, 4 -> 2
c : -235.0000, 4 -> 1
d : -556.0000, 4 -> 3
a : -837.0000, 5 -> 0
b : 782.0000, 5 -> 0
c : 408.0000, 5 -> 1
d : 443.0000, 5 -> 3
a : -562.0000, 6 -> 6
b : -494.0000, 6 -> 2
c : -258.0000, 6 -> 4
d : 317.0000, 6 -> 3
a : -789.0000, 0 -> 4
d : -641.0000, 0 -> 5
a : -372.0000, 1 -> 6
b : 896.0000, 1 -> 3
a : -284.0000, 2 -> 0
a : -848.0000, 2 -> 2
a : -970.0000, 3 -> 2
c : -47.0000, 3 -> 5
d : 701.0000, 4 -> 1
c : -418.0000, 4 -> 2
d : 430.0000, 5 -> 0
a : -563.0000, 5 -> 6
d : 249.0000, 6 -> 2
c : 136.0000, 6 -> 6
