a : -565.0000, 0 -> 5
b : 228.0000, 0 -> 0
c : 293.0000, 0 -> 5
a : -56.0000, 1 -> 2
b : -366.0000, 1 -> 2
c : -568.0000, 1 -> 2
a : 188.0000, 2 -> 2
b : -947.0000, 2 -> 2
c : -217.0000, 2 -> 5
a : 746.0000, 3 -> 0
b : 91.0000, 3 -> 4
c : 323.0000, 3 -> 2
a : -505.0000, 4 -> 1
b : -947.0000, 4 -> 1
c : -797.0000, 4 -> 3
a : 580.0000, 5 -> 5
b : -937.0000, 5 -> 0
c : 170.0000, 5 -> 3
c : -643.0000, 0 -> 1
a : 631.0000, 1 -> 5
a : -431.0000, 2 -> 4
a : 344.0000, 3 -> 3
c : -94.0000, 4 -> 2
b : 732.0000, 5 -> 2
