a : -123.0000, 0 -> 2
b : -762.0000, 0 -> 3
c : -549.0000, 0 -> 5
a : 900.0000, 1 -> 0
b : 974.0000, 1 -> 5
c : -613.0000, 1 -> 2
a : -335.0000, 2 -> 4
b : 4.0000, 2 -> 2
c : -739.0000, 2 -> 2
a : 642.0000, 3 -> 7
b : 577.0000, 3 -> 0
c : 363.0000, 3 -> 5
a : -384.0000, 4 -> 1
b : -741.0000, 4 -> 3
c : -654.0000, 4 -> 7
a : 473.0000, 5 -> 4
b : 699.0000, 5 -> 2
c : 947.0000, 5 -> 2
a : 869.0000, 6 -> 3
b : 521.0000, 6 -> 0
c : -157.0000, 6 -> 2
a : -192.0000, 7 -> 2
b : 13.0000, 7 -> 2
c : 949.0000, 7 -> 2
b : -846.0000, 0 -> 1
c : -398.0000, 1 -> 5
b : 625.0000, 2 -> 3
c : 49.0000, 3 -> 6
b : 67.0000, 4 -> 6
b : 418.0000, 5 -> 0
a : -87.0000, 6 -> 2
a : 224.0000, 7 -> 7
