a : 243.0000, 0 -> 1
b : 931.0000, 0 -> 3
c : -322.0000, 0 -> 1
d : 270.0000, 0 -> 1
a : -469.0000, 1 -> 2
b : 762.0000, 1 -> 1
c : 400.0000, 1 -> 2
d : 537.0000, 1 -> 3
a : 817.0000, 2 -> 0
b : -308.0000, 2 -> 3
c : 614.0000, 2 -> 1
d : 167.0000, 2 -> 2
a : -244.0000, 3 -> 1
b : -885.0000, 3 -> 0
c : 102.0000, 3 -> 1
d : 589.0000, 3 -> 2
d : 365.0000, 0 -> 0
b : 598.0000, 0 -> 2
b : 943.0000, 1 -> 0
b : -242.0000, 1 -> 2
b : -195.0000, 2 -> 2
b : 115.0000, 2 -> 1
b : 966.0000, 3 -> 3
d : -607.0000, 3 -> 1
