a : 10.0000, 0 -> 5
b : -448.0000, 0 -> 2
c : -975.0000, 0 -> 2
d : 444.0000, 0 -> 5
a : 948.0000, 1 -> 0
b : 439.0000, 1 -> 3
c : 272.0000, 1 -> 4
d : 127.0000, 1 -> 3
a : -481.0000, 2 -> 4
b : 388.0000, 2 -> 4
c : -407.0000, 2 -> 5
d : -452.0000, 2 -> 0
a : 967.0000, 3 -> 5
b : 601.0000, 3 -> 1
c : 615.0000, 3 -> 1
d : -353.0000, 3 -> 4
a : -788.0000, 4 -> 4
b : -840.0000, 4 -> 0
c : 606.0000, 4 -> 5
d : 558.0000, 4 -> 2
a : 503.0000, 5 -> 1
b : -674.0000, 5 -> 1
c : -831.0000, 5 -> 0
d : 619.0000, 5 -> 0
c : -149.0000, 0 -> 0
d : -681.0000, 0 -> 4
c : 770.0000, 1 -> 2
b : -242.0000, 1 -> 5
d : -544.0000, 2 -> 1
d : 647.0000, 2 -> 5
b : -95.0000, 3 -> 0
a : -991.0000, 3 -> 3
c : 282.0000, 4 -> 3
d : 67.0000, 4 -> 0
d : 171.0000, 5 -> 5
c : 676.0000, 5 -> 5
