a : 328.0000, 0 -> 2
b : -875.0000, 0 -> 5
c : -216.0000, 0 -> 5
d : -35.0000, 0 -> 3
a : -55.0000, 1 -> 4
b : -355.0000, 1 -> 2
c : 688.0000, 1 -> 1
d : 311.0000, 1 -> 0
a : 229.0000, 2 -> 5
b : 722.0000, 2 -> 4
c : 214.0000, 2 -> 0
d : 557.0000, 2 -> 5
a : -845.0000, 3 -> 4
b : 750.0000, 3 -> 2
c : -170.0000, 3 -> 1
d : 245.0000, 3 -> 4
a : 814.0000, 4 -> 1
b : -573.0000, 4 -> 4
c : 69.0000, 4 -> 2
d : -395.0000, 4 -> 0
a : -296.0000, 5 -> 4
b : 467.0000, 5 -> 4
c : 855.0000, 5 -> 3
d : -254.0000, 5 -> 5
c : 96.0000, 0 -> 4
a : -465.0000, 0 -> 3
b : -932.0000, 1 -> 5
a : 362.0000, 1 -> 2
d : 771.0000, 2 -> 0
c : 51.0000, 2 -> 2
d : 728.0000, 3 -> 2
b : 14.0000, 3 -> 4
c : 912.0000, 4 -> 0
b : -593.0000, 4 -> 1
a : -135.0000, 5 -> 2
b : 93.0000, 5 -> 2
