a : 192.0000, 0 -> 5
b : 224.0000, 0 -> 5
c : 175.0000, 0 -> 3
d : 483.0000, 0 -> 2
a : -570.0000, 1 -> 3
b : -488.0000, 1 -> 0
c : 464.0000, 1 -> 2
d : 556.0000, 1 -> 1
a : -414.0000, 2 -> 3
b : 265.0000, 2 -> 3
c : -14.0000, 2 -> 2
d : 772.0000, 2 -> 2
a : 509.0000, 3 -> 0
b : -163.0000, 3 -> 0
c : 240.0000, 3 -> 3
d : 352.0000, 3 -> 4
a : -862.0000, 4 -> 0
b : 318.0000, 4 -> 0
c : -55.0000, 4 -> 5
d : -354.0000, 4 -> 2
a : -804.0000, 5 -> 1
b : 443.0000, 5 -> 3
c : 799.0000, 5 -> 2
d : 209.0000, 5 -> 4
b : -911.0000, 0 -> 4
c : 643.0000, 0 -> 4
b : -893.0000, 1 -> 1
b : 296.0000, 1 -> 4
a : -272.0000, 2 -> 4
c : -523.0000, 2 -> 5
d : 549.0000, 3 -> 0
c : -581.0000, 3 -> 2
b : 50.0000, 4 -> 4
c : -540.0000, 4 -> 3
a : 957.0000, 5 -> 2
d : 153.0000, 5 -> 3
