a : 893.0000, 0 -> 4
b : 32.0000, 0 -> 0
c : 785.0000, 0 -> 0
a : 37.0000, 1 -> 3
b : -369.0000, 1 -> 0
c : -899.0000, 1 -> 3
a : -559.0000, 2 -> 4
b : 454.0000, 2 -> 6
c : 256.0000, 2 -> 5
a : 517.0000, 3 -> 6
b : 804.0000, 3 -> 2
c : 690.0000, 3 -> 2
a : -751.0000, 4 -> 5
b : -395.0000, 4 -> 1
c : 973.0000, 4 -> 3
a : -667.0000, 5 -> 0
b : -98.0000, 5 -> 4
c : -942.0000, 5 -> 6
a : 168.0000, 6 -> 0
b : 427.0000, 6 -> 0
c : 870.0000, 6 -> 6
c : -13.0000, 0 -> 6
c : -423.0000, 1 -> 2
a : -563.0000, 2 -> 1
b : 193.0000, 3 -> 5
b : -531.0000, 4 -> 6
a : -843.0000, 5 -> 6
c : 899.0000, 6 -> 3
