a : -760.0000, 0 -> 1
b : -841.0000, 0 -> 2
c : 827.0000, 0 -> 4
a : 481.0000, 1 -> 4
b : 500.0000, 1 -> 5
c : -723.0000, 1 -> 7
a : 535.0000, 2 -> 0
b : 533.0000, 2 -> 7
c : 774.0000, 2 -> 4
a : -162.0000, 3 -> 3
b : 581.0000, 3 -> 1
c : -611.0000, 3 -> 2
a : 41.0000, 4 -> 5
b : -318.0000, 4 -> 0
c : 652.0000, 4 -> 0
a : -290.0000, 5 -> 5
b : -70.0000, 5 -> 0
c : -213.0000, 5 -> 3
a : -639.0000, 6 -> 6
b : 83.0000, 6 -> 1
c : -273.0000, 6 -> 5
a : 114.0000, 7 -> 5
b : 998.0000, 7 -> 3
c : 532.0000, 7 -> 3
a : 583.0000, 0 -> 0
b : 786.0000, 1 -> 7
c : 653.0000, 2 -> 7
c : 907.0000, 3 -> 4
c : -571.0000, 4 -> 7
c : 534.0000, 5 -> 1
a : 761.0000, 6 -> 1
a : 508.0000, 7 -> 2
c : 825.0000, 1 -> 6
