a : 232.0000, 0 -> 5
b : -544.0000, 0 -> 3
c : 493.0000, 0 -> 3
d : -181.0000, 0 -> 6
a : -717.0000, 1 -> 4
b : -169.0000, 1 -> 3
c : 391.0000, 1 -> 4
d : -31.0000, 1 -> 3
a : -498.0000, 2 -> 1
b : -389.0000, 2 -> 4
c : -527.0000, 2 -> 6
d : -412.0000, 2 -> 1
a : -935.0000, 3 -> 3
b : 491.0000, 3 -> 6
c : -899.0000, 3 -> 5
d : 269.0000, 3 -> 5
a : -952.0000, 4 -> 6
b : -368.0000, 4 -> 5
c : -856.0000, 4 -> 4
d : -1000.0000, 4 -> 4
a : 245.0000, 5 -> 5
b : -308.0000, 5 -> 4
c : -107.0000, 5 -> 3
d : 142.0000, 5 -> 5
a : -200.0000, 6 -> 1
b : 128.0000, 6 -> 1
c : 942.0000, 6 -> 2
d : 281.0000, 6 -> 1
d : -237.0000, 0 -> 5
b : 55.0000, 0 -> 5
d : 808.0000, 1 -> 6
d : 829.0000, 1 -> 5
c : -908.0000, 2 -> 5
a : -182.0000, 2 -> 5
b : -74.0000, 3 -> 4
a : 861.0000, 3 -> 2
c : 765.0000, 4 -> 1
d : 703.0000, 4 -> 3
a : -471.0000, 5 -> 4
a : 674.0000, 5 -> 1
a : -882.0000, 6 -> 5
b : 691.0000, 6 -> 4
