a : 210.0000, 0 -> 5
b : -601.0000, 0 -> 1
c : -86.0000, 0 -> 1
d : 932.0000, 0 -> 2
a : 41.0000, 1 -> 0
b : 566.0000, 1 -> 1
c : 239.0000, 1 -> 3
d : -916.0000, 1 -> 2
a : 621.0000, 2 -> 1
b : 156.0000, 2 -> 4
c : 641.0000, 2 -> 2
d : 992.0000, 2 -> 3
a : -954.0000, 3 -> 4
b : 664.0000, 3 -> 4
c : 161.0000, 3 -> 5
d : 477.0000, 3 -> 0
a : 536.0000, 4 -> 1
b : 462.0000, 4 -> 2
c : 118.0000, 4 -> 1
d : 353.0000, 4 -> 1
a : 105.0000, 5 -> 0
b : 229.0000, 5 -> 3
c : 549.0000, 5 -> 4
d : 712.0000, 5 -> 2
d : -648.0000, 0 -> 0
c : 651.0000, 0 -> 4
b : -312.0000, 1 -> 2
a : -433.0000, 1 -> 3
c : 179.0000, 2 -> 1
a : 887.0000, 2 -> 4
b : -590.0000, 3 -> 2
c : -537.0000, 3 -> 0
d : 697.0000, 4 -> 3
b : -835.0000, 4 -> 4
b : -726.0000, 5 -> 1
c : -639.0000, 5 -> 2
