a : -808.0000, 0 -> 4
b : -907.0000, 0 -> 7
c : 618.0000, 0 -> 3
a : -503.0000, 1 -> 3
b : 998.0000, 1 -> 4
c : 113.0000, 1 -> 4
a : -242.0000, 2 -> 1
b : 642.0000, 2 -> 7
c : 741.0000, 2 -> 6
a : -13.0000, 3 -> 4
b : 66.0000, 3 -> 7
c : 200.0000, 3 -> 5
a : -240.0000, 4 -> 5
b : 434.0000, 4 -> 1
c : 239.0000, 4 -> 7
a : -961.0000, 5 -> 6
b : 546.0000, 5 -> 5
c : 571.0000, 5 -> 7
a : -601.0000, 6 -> 3
b : 316.0000, 6 -> 0
c : -346.0000, 6 -> 0
a : -680.0000, 7 -> 1
b : 747.0000, 7 -> 0
c : -108.0000, 7 -> 4
b : 56.0000, 0 -> 3
c : -753.0000, 1 -> 0
c : -574.0000, 2 -> 7
b : -323.0000, 3 -> 4
b : 115.0000, 4 -> 7
c : 612.0000, 5 -> 6
b : 113.0000, 6 -> 1
b : -826.0000, 7 -> 4
a : -927.0000, 3 -> 2
