a : -316.0000, 0 -> 4
b : 68.0000, 0 -> 5
a : -223.0000, 1 -> 2
b : 812.0000, 1 -> 1
a : -32.0000, 2 -> 6
b : -61.0000, 2 -> 2
a : 241.0000, 3 -> 4
b : 36.0000, 3 -> 0
a : -573.0000, 4 -> 3
b : -494.0000, 4 -> 2
a : -522.0000, 5 -> 6
b : -251.0000, 5 -> 1
a : 629.0000, 6 -> 0
b : -568.0000, 6 -> 3
a : -1000.0000, 7 -> 6
b : 920.0000, 7 -> 0
a : 156.0000, 0 -> 5
a : 107.0000, 1 -> 1
b : -448.0000, 2 -> 7
b : 865.0000, 3 -> 6
a : -298.0000, 4 -> 5
b : -169.0000, 5 -> 4
a : 767.0000, 6 -> 5
b : 636.0000, 7 -> 1
