a : -65.0000, 0 -> 5
b : -735.0000, 0 -> 4
c : 168.0000, 0 -> 4
a : 741.0000, 1 -> 3
b : -235.0000, 1 -> 3
c : 565.0000, 1 -> 7
a : 77.0000, 2 -> 4
b : 272.0000, 2 -> 4
c : -187.0000, 2 -> 5
a : 828.0000, 3 -> 3
b : 887.0000, 3 -> 7
c : 291.0000, 3 -> 0
a : -899.0000, 4 -> 3
b : -677.0000, 4 -> 3
c : -469.0000, 4 -> 6
a : -184.0000, 5 -> 1
b : 388.0000, 5 -> 6
c : -929.0000, 5 -> 4
a : 610.0000, 6 -> 6
b : -511.0000, 6 -> 6
c : -169.0000, 6 -> 4
a : 250.0000, 7 -> 7
b : 768.0000, 7 -> 0
c : 105.0000, 7 -> 3
a : 961.0000, 0 -> 2
b : 309.0000, 1 -> 6
b : -276.0000, 2 -> 1
b : 686.0000, 3 -> 3
c : 551.0000, 4 -> 5
c : 847.0000, 5 -> 1
b : 685.0000, 6 -> 0
b : -978.0000, 7 -> 2
