a : 865.0000, 0 -> 2
b : -202.0000, 0 -> 5
c : 357.0000, 0 -> 1
a : -387.0000, 1 -> 2
b : -677.0000, 1 -> 1
c : 803.0000, 1 -> 5
a : -32.0000, 2 -> 5
b : -183.0000, 2 -> 5
c : -688.0000, 2 -> 3
a : -901.0000, 3 -> 3
b : 167.0000, 3 -> 3
c : -487.0000, 3 -> 6
a : -297.0000, 4 -> 5
b : 666.0000, 4 -> 2
c : 906.0000, 4 -> 4
a : 354.0000, 5 -> 1
b : 34.0000, 5 -> 0
c : 706.0000, 5 -> 2
a : 182.0000, 6 -> 4
b : 956.0000, 6 -> 5
c : -270.0000, 6 -> 3
c : -630.0000, 0 -> 2
b : -615.0000, 1 -> 6
b : -821.0000, 2 -> 0
a : 456.0000, 3 -> 1
a : 652.0000, 4 -> 1
a : -306.0000, 5 -> 2
a : 251.0000, 6 -> 0
