a : 680.0000, 0 -> 0
b : -808.0000, 0 -> 3
c : 134.0000, 0 -> 2
d : 823.0000, 0 -> 0
a : -31.0000, 1 -> 3
b : 840.0000, 1 -> 3
c : -691.0000, 1 -> 3
d : -675.0000, 1 -> 3
a : 735.0000, 2 -> 3
b : -488.0000, 2 -> 0
c : 175.0000, 2 -> 0
d : 869.0000, 2 -> 3
a : 955.0000, 3 -> 2
b : -810.0000, 3 -> 0
c : 227.0000, 3 -> 0
d : 711.0000, 3 -> 2
d : 190.0000, 0 -> 3
d : 890.0000, 0 -> 1
b : -836.0000, 1 -> 1
c : 321.0000, 1 -> 0
b : -804.0000, 2 -> 1
d : 111.0000, 2 -> 2
b : -858.0000, 3 -> 2
c : 737.0000, 3 -> 1
