a : 393.0000, 0 -> 6
b : -986.0000, 0 -> 4
c : -829.0000, 0 -> 7
a : 319.0000, 1 -> 1
b : -742.0000, 1 -> 3
c : 58.0000, 1 -> 2
a : 21.0000, 2 -> 6
b : 403.0000, 2 -> 5
c : 952.0000, 2 -> 6
a : 289.0000, 3 -> 5
b : -535.0000, 3 -> 7
c : 805.0000, 3 -> 1
a : -242.0000, 4 -> 7
b : 729.0000, 4 -> 3
c : 499.0000, 4 -> 4
a : 255.0000, 5 -> 5
b : -277.0000, 5 -> 6
c : 466.0000, 5 -> 3
a : -874.0000, 6 -> 5
b : 269.0000, 6 -> 1
c : 332.0000, 6 -> 6
a : -902.0000, 7 -> 0
b : 542.0000, 7 -> 0
c : -995.0000, 7 -> 7
c : -320.0000, 0 -> 2
c : 692.0000, 1 -> 4
a : -754.0000, 2 -> 5
c : -219.0000, 3 -> 6
a : -198.0000, 4 -> 3
b : -472.0000, 5 -> 4
a : -958.0000, 6 -> 7
b : 197.0000, 7 -> 6
