a : 314.0000, 0 -> 2
b : -955.0000, 0 -> 1
c : -698.0000, 0 -> 2
a : -18.0000, 1 -> 2
b : -929.0000, 1 -> 5
c : 267.0000, 1 -> 0
a : 711.0000, 2 -> 5
b : -969.0000, 2 -> 1
c : -744.0000, 2 -> 1
a : 759.0000, 3 -> 5
b : 555.0000, 3 -> 2
c : -131.0000, 3 -> 1
a : -629.0000, 4 -> 0
b : -248.0000, 4 -> 0
c : -680.0000, 4 -> 0
a : -772.0000, 5 -> 3
b : -724.0000, 5 -> 2
c : -361.0000, 5 -> 3
b : -447.0000, 0 -> 3
c : 346.0000, 1 -> 4
b : -147.0000, 2 -> 3
c : -83.0000, 3 -> 0
b : -490.0000, 4 -> 5
c : -864.0000, 5 -> 1
