a : -650.0000, 0 -> 2
b : -355.0000, 0 -> 4
c : -513.0000, 0 -> 0
d : -448.0000, 0 -> 1
a : -941.0000, 1 -> 0
b : -177.0000, 1 -> 1
c : -369.0000, 1 -> 3
d : 435.0000, 1 -> 2
a : 169.0000, 2 -> 2
b : 334.0000, 2 -> 2
c : -703.0000, 2 -> 3
d : -320.0000, 2 -> 1
a : -359.0000, 3 -> 1
b : -355.0000, 3 -> 3
c : -369.0000, 3 -> 3
d : -287.0000, 3 -> 0
a : -642.0000, 4 -> 1
b : -130.0000, 4 -> 4
c : 148.0000, 4 -> 2
d : -185.0000, 4 -> 2
c : 133.0000, 0 -> 2
b : 978.0000, 0 -> 2
b : -944.0000, 1 -> 0
a : 792.0000, 1 -> 4
d : -480.0000, 2 -> 4
b : 404.0000, 2 -> 3
d : 504.0000, 3 -> 1
c : -676.0000, 3 -> 4
c : -508.0000, 4 -> 0
b : 698.0000, 4 -> 1
