a : 301.0000, 0 -> 5
b : 284.0000, 0 -> 5
c : 271.0000, 0 -> 2
d : 978.0000, 0 -> 0
a : -331.0000, 1 -> 0
b : 788.0000, 1 -> 5
c : -566.0000, 1 -> 5
d : -540.0000, 1 -> 4
a : 274.0000, 2 -> 4
b : -556.0000, 2 -> 2
c : 43.0000, 2 -> 5
d : -929.0000, 2 -> 5
a : -671.0000, 3 -> 3
b : 475.0000, 3 -> 3
c : 532.0000, 3 -> 0
d : 297.0000, 3 -> 0
a : 519.0000, 4 -> 4
b : -344.0000, 4 -> 4
c : -621.0000, 4 -> 2
d : -956.0000, 4 -> 3
a : 873.0000, 5 -> 5
b : -284.0000, 5 -> 2
c : 7.0000, 5 -> 2
d : 210.0000, 5 -> 1
a : -957.0000, 0 -> 2
b : -413.0000, 0 -> 2
d : -888.0000, 1 -> 0
b : 659.0000, 1 -> 4
b : 651.0000, 2 -> 5
b : 965.0000, 2 -> 4
c : -124.0000, 3 -> 3
b : -119.0000, 3 -> 2
c : -192.0000, 4 -> 0
d : -53.0000, 4 -> 0
c : -40.0000, 5 -> 0
c : 743.0000, 5 -> 4
