a : -483.0000, 0 -> 5
b : -233.0000, 0 -> 4
c : -34.0000, 0 -> 1
d : -224.0000, 0 -> 1
a : 136.0000, 1 -> 2
b : -282.0000, 1 -> 6
c : -308.0000, 1 -> 4
d : 492.0000, 1 -> 0
a : -402.0000, 2 -> 6
b : 539.0000, 2 -> 6
c : -381.0000, 2 -> 6
d : 728.0000, 2 -> 1
a : -989.0000, 3 -> 5
b : -552.0000, 3 -> 1
c : -866.0000, 3 -> 2
d : 143.0000, 3 -> 5
a : 447.0000, 4 -> 5
b : -692.0000, 4 -> 2
c : -883.0000, 4 -> 4
d : -950.0000, 4 -> 5
a : 457.0000, 5 -> 5
b : -324.0000, 5 -> 6
c : -228.0000, 5 -> 5
d : -126.0000, 5 -> 2
a : -400.0000, 6 -> 2
b : 115.0000, 6 -> 5
c : 274.0000, 6 -> 0
d : 914.0000, 6 -> 0
c : 955.0000, 0 -> 0
d : 369.0000, 0 -> 3
c : 918.0000, 1 -> 5
d : 306.0000, 1 -> 5
b : 24.0000, 2 -> 4
b : 805.0000, 2 -> 3
c : 880.0000, 3 -> 6
c : -276.0000, 3 -> 4
d : 115.0000, 4 -> 1
d : 933.0000, 4 -> 2
b : 965.0000, 5 -> 2
a : -230.0000, 5 -> 6
b : -927.0000, 6 -> 3
b : -658.0000, 6 -> 6
