a : 325.0000, 0 -> 5
b : -867.0000, 0 -> 0
a : -93.0000, 1 -> 5
b : 173.0000, 1 -> 4
a : 22.0000, 2 -> 6
b : -375.0000, 2 -> 1
a : 912.0000, 3 -> 4
b : -762.0000, 3 -> 4
a : 406.0000, 4 -> 3
b : -494.0000, 4 -> 6
a : 805.0000, 5 -> 0
b : 607.0000, 5 -> 2
a : 170.0000, 6 -> 4
b : 584.0000, 6 -> 0
a : -5.0000, 7 -> 4
b : 130.0000, 7 -> 7
a : -696.0000, 0 -> 1
b : -924.0000, 1 -> 0
b : -70.0000, 2 -> 2
b : -215.0000, 3 -> 2
a : -643.0000, 4 -> 1
b : -353.0000, 5 -> 0
a : 112.0000, 6 -> 1
a : -781.0000, 7 -> 6
a : -531.0000, 4 -> 7
