a : -87.0000, 0 -> 2
b : 355.0000, 0 -> 4
c : -703.0000, 0 -> 4
d : 591.0000, 0 -> 4
a : -456.0000, 1 -> 1
b : -537.0000, 1 -> 2
c : 728.0000, 1 -> 5
d : -178.0000, 1 -> 4
a : 223.0000, 2 -> 1
b : -13.0000, 2 -> 5
c : 4.0000, 2 -> 5
d : -297.0000, 2 -> 4
a : -16.0000, 3 -> 1
b : 850.0000, 3 -> 5
c : 109.0000, 3 -> 4
d : -121.0000, 3 -> 1
a : -923.0000, 4 -> 1
b : 612.0000, 4 -> 1
c : -709.0000, 4 -> 5
d : -303.0000, 4 -> 0
a : -604.0000, 5 -> 5
b : 45.0000, 5 -> 1
c : -57.0000, 5 -> 4
d : -484.0000, 5 -> 2
d : 7.0000, 0 -> 3
d : 832.0000, 0 -> 0
d : -779.0000, 1 -> 3
d : -591.0000, 1 -> 1
c : -561.0000, 2 -> 0
a : -310.0000, 2 -> 3
b : -133.0000, 3 -> 0
a : -469.0000, 3 -> 4
b : 636.0000, 4 -> 0
d : 516.0000, 4 -> 5
d : 511.0000, 5 -> 3
d : 229.0000, 5 -> 1
