a : 167.0000, 0 -> 3
b : 977.0000, 0 -> 2
c : -141.0000, 0 -> 3
d : -918.0000, 0 -> 0
a : -787.0000, 1 -> 4
b : -294.0000, 1 -> 5
c : 940.0000, 1 -> 2
d : -954.0000, 1 -> 5
a : -339.0000, 2 -> 0
b : -404.0000, 2 -> 4
c : -101.0000, 2 -> 3
d : 416.0000, 2 -> 3
a : -26.0000, 3 -> 0
b : -414.0000, 3 -> 2
c : -667.0000, 3 -> 5
d : -375.0000, 3 -> 1
a : -393.0000, 4 -> 3
b : -869.0000, 4 -> 5
c : -50.0000, 4 -> 0
d : -447.0000, 4 -> 0
a : -368.0000, 5 -> 2
b : -995.0000, 5 -> 0
c : 318.0000, 5 -> 4
d : 745.0000, 5 -> 0
a : -119.0000, 0 -> 1
a : -35.0000, 0 -> 2
b : 972.0000, 1 -> 2
d : 242.0000, 1 -> 0
d : -120.0000, 2 -> 0
c : -314.0000, 2 -> 5
c : 949.0000, 3 -> 1
d : 812.0000, 3 -> 0
d : 112.0000, 4 -> 3
a : 468.0000, 4 -> 1
d : -27.0000, 5 -> 1
b : -263.0000, 5 -> 3
