a : -62.0000, 0 -> 4
b : -357.0000, 0 -> 1
c : -55.0000, 0 -> 5
d : 774.0000, 0 -> 3
a : -224.0000, 1 -> 5
b : 233.0000, 1 -> 1
c : 576.0000, 1 -> 2
d : 570.0000, 1 -> 4
a : -855.0000, 2 -> 4
b : -792.0000, 2 -> 5
c : 802.0000, 2 -> 4
d : 269.0000, 2 -> 1
a : -575.0000, 3 -> 2
b : 389.0000, 3 -> 2
c : 529.0000, 3 -> 4
d : 302.0000, 3 -> 2
a : 81.0000, 4 -> 5
b : 483.0000, 4 -> 0
c : 771.0000, 4 -> 4
d : 486.0000, 4 -> 2
a : -14.0000, 5 -> 2
b : 370.0000, 5 -> 0
c : 866.0000, 5 -> 3
d : -446.0000, 5 -> 2
c : -360.0000, 0 -> 2
d : 10.0000, 0 -> 2
d : 985.0000, 1 -> 0
c : 938.0000, 1 -> 3
a : -808.0000, 2 -> 0
a : -266.0000, 2 -> 5
c : -794.0000, 3 -> 1
b : -39.0000, 3 -> 5
b : -153.0000, 4 -> 3
c : 879.0000, 4 -> 1
d : 642.0000, 5 -> 3
b : 96.0000, 5 -> 2
