a : -383.0000, 0 -> 3
b : -913.0000, 0 -> 6
a : 446.0000, 1 -> 4
b : 869.0000, 1 -> 3
a : -786.0000, 2 -> 6
b : 645.0000, 2 -> 7
a : -452.0000, 3 -> 1
b : -388.0000, 3 -> 2
a : -22.0000, 4 -> 5
b : 528.0000, 4 -> 0
a : -591.0000, 5 -> 2
b : 897.0000, 5 -> 5
a : 86.0000, 6 -> 6
b : 705.0000, 6 -> 3
a : 422.0000, 7 -> 6
b : -479.0000, 7 -> 1
b : -286.0000, 0 -> 2
b : -105.0000, 1 -> 5
a : 501.0000, 2 -> 7
b : 18.0000, 3 -> 7
b : -182.0000, 4 -> 5
b : 114.0000, 5 -> 7
a : 74.0000, 6 -> 7
b : -584.0000, 7 -> 0
