a : 358.0000, 0 -> 0
b : -552.0000, 0 -> 2
c : -105.0000, 0 -> 1
d : -860.0000, 0 -> 4
a : 394.0000, 1 -> 0
b : -354.0000, 1 -> 0
c : -553.0000, 1 -> 2
d : 412.0000, 1 -> 5
a : -689.0000, 2 -> 4
b : -527.0000, 2 -> 3
c : 350.0000, 2 -> 4
d : 971.0000, 2 -> 4
a : -636.0000, 3 -> 4
b : -108.0000, 3 -> 5
c : -147.0000, 3 -> 1
d : -269.0000, 3 -> 0
a : -723.0000, 4 -> 1
b : 940.0000, 4 -> 3
c : -606.0000, 4 -> 5
d : 369.0000, 4 -> 3
a : -805.0000, 5 -> 5
b : 1.0000, 5 -> 2
c : -759.0000, 5 -> 0
d : 466.0000, 5 -> 1
c : -61.0000, 0 -> 5
a : 440.0000, 0 -> 1
d : -232.0000, 1 -> 0
c : -969.0000, 1 -> 3
c : 542.0000, 2 -> 0
c : 824.0000, 2 -> 5
c : -598.0000, 3 -> 2
c : 372.0000, 3 -> 5
d : -604.0000, 4 -> 1
c : 574.0000, 4 -> 1
c : 86.0000, 5 -> 3
a : 181.0000, 5 -> 4
