a : 890.0000, 0 -> 2
b : -248.0000, 0 -> 2
c : -725.0000, 0 -> 2
d : -435.0000, 0 -> 3
a : -294.0000, 1 -> 1
b : 403.0000, 1 -> 0
c : -823.0000, 1 -> 2
d : -801.0000, 1 -> 2
a : 972.0000, 2 -> 2
b : 823.0000, 2 -> 2
c : 174.0000, 2 -> 2
d : -603.0000, 2 -> 0
a : -70.0000, 3 -> 0
b : 837.0000, 3 -> 0
c : 817.0000, 3 -> 1
d : -747.0000, 3 -> 0
d : -451.0000, 0 -> 0
b : -611.0000, 0 -> 1
d : -85.0000, 1 -> 0
d : -168.0000, 1 -> 1
b : 230.0000, 2 -> 1
a : -884.0000, 2 -> 3
b : -523.0000, 3 -> 2
d : 759.0000, 3 -> 1
