a : 529.0000, 0 -> 4
b : -506.0000, 0 -> 3
c : -654.0000, 0 -> 0
d : 446.0000, 0 -> 4
a : 868.0000, 1 -> 1
b : 737.0000, 1 -> 2
c : -902.0000, 1 -> 4
d : -62.0000, 1 -> 4
a : -239.0000, 2 -> 3
b : -240.0000, 2 -> 3
c : 811.0000, 2 -> 3
d : -374.0000, 2 -> 4
a : 647.0000, 3 -> 2
b : -776.0000, 3 -> 4
c : 356.0000, 3 -> 0
d : -68.0000, 3 -> 0
a : 272.0000, 4 -> 4
b : 345.0000, 4 -> 4
c : 230.0000, 4 -> 1
d : -127.0000, 4 -> 0
a : 787.0000, 0 -> 1
c : 352.0000, 0 -> 3
d : -799.0000, 1 -> 2
b : 224.0000, 1 -> 0
d : -459.0000, 2 -> 0
a : -189.0000, 2 -> 0
a : 750.0000, 3 -> 0
c : 857.0000, 3 -> 1
b : -626.0000, 4 -> 2
b : -762.0000, 4 -> 0
