a : 905.0000, 0 -> 3
b : 622.0000, 0 -> 4
c : 180.0000, 0 -> 0
d : 598.0000, 0 -> 4
a : 708.0000, 1 -> 3
b : 884.0000, 1 -> 2
c : -610.0000, 1 -> 3
d : 998.0000, 1 -> 3
a : 69.0000, 2 -> 3
b : -168.0000, 2 -> 2
c : -896.0000, 2 -> 3
d : 241.0000, 2 -> 1
a : -156.0000, 3 -> 4
b : 659.0000, 3 -> 3
c : -532.0000, 3 -> 2
d : -187.0000, 3 -> 3
a : 227.0000, 4 -> 2
b : 997.0000, 4 -> 0
c : 597.0000, 4 -> 2
d : -51.0000, 4 -> 0
b : 905.0000, 0 -> 0
a : 849.0000, 0 -> 0
b : -152.0000, 1 -> 3
b : -210.0000, 1 -> 0
b : 848.0000, 2 -> 1
d : 163.0000, 2 -> 0
b : -931.0000, 3 -> 1
d : -201.0000, 3 -> 4
a : -294.0000, 4 -> 1
c : -637.0000, 4 -> 3
