a : -807.0000, 0 -> 0
b : -389.0000, 0 -> 1
a : 674.0000, 1 -> 2
b : -881.0000, 1 -> 0
a : 301.0000, 2 -> 6
b : -933.0000, 2 -> 5
a : -7.0000, 3 -> 0
b : 458.0000, 3 -> 1
a : -665.0000, 4 -> 1
b : -686.0000, 4 -> 2
a : 138.0000, 5 -> 7
b : 650.0000, 5 -> 3
a : -612.0000, 6 -> 5
b : 902.0000, 6 -> 3
a : -40.0000, 7 -> 5
b : 614.0000, 7 -> 1
a : -521.0000, 0 -> 6
b : -682.0000, 1 -> 6
b : -488.0000, 2 -> 1
b : -213.0000, 3 -> 4
b : -133.0000, 4 -> 4
a : 182.0000, 5 -> 2
b : 570.0000, 6 -> 7
a : -631.0000, 7 -> 1
